"id","name","name_eng","category","category_specific","volume","alcohol","price","brand","nation","bottled","name_eng-2","region","region_detail","distillery","importer","external_image_url","image_url","full_image_url"
30200903,"포 로지스 싱글 배럴","Four Roses Single Barrel","버번","버번 위스키",700,"50",98500,"Four Roses","미국",NULL,"Four Roses Single Barrel","켄터키","","Four Roses",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/core/product/thumbnail/d916feca-b624-4394-bdb2-0cfeeab9b493.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/30200903_ds2.png","https://cdn.whisket.co.kr/public/whiskies/30200903.png"
10102642,"스페이번 18년","Speyburn 18yo","싱글몰트","싱글몰트 위스키",700,"46",299000,"Speyburn","스코틀랜드",NULL,"Speyburn 18yo","스페이사이드","","Speyburn",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/core/product/thumbnail/b5526b1d-de65-4be7-bcd2-fbebd394b157.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/10102642_ds2.png","https://cdn.whisket.co.kr/public/whiskies/10102642.png"
10102644,"스프링뱅크 10년 팔로 코르타도","Springbank 10y Palo Cortado","싱글몰트","싱글몰트 위스키",700,"55",1100000,"Springbank","스코틀랜드",NULL,"Springbank 10y Palo Cortado","캠벨타운","","Springbank",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/core/product/thumbnail/721d8261-36a5-4398-85a9-4af999c178db.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/10102644_ds2.png","https://cdn.whisket.co.kr/public/whiskies/10102644.png"
60600160,"에스폴론 레포사도","Espolon Reposado","기타","데킬라",750,"40",68000,NULL,"멕시코",NULL,"Espolon Reposado",NULL,"","",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/core/product/thumbnail/48cf1d77-535d-4333-91a8-e5817aa7b2e8.webp",NULL,NULL
60600161,"고스트 데킬라","Ghost Tequila","기타","데킬라",750,"40",76600,NULL,"멕시코",NULL,"Ghost Tequila",NULL,"","",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/core/product/thumbnail/e09dc2a8-12ae-4a28-b811-442f96ee7595.webp",NULL,NULL
60600167,"아이덴티티 아네호 크리스탈리노","Identity Anejo Cristalino","기타","데킬라",750,"40",195000,NULL,"멕시코",NULL,"Identity Anejo Cristalino",NULL,"","",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/core/product/thumbnail/0fa1a600-b687-4e49-a4bc-5ebe6dcaff35.webp",NULL,NULL
60600178,"코 엘 메즈칼","Koch El Mezcal","기타","데킬라",700,"40",89000,NULL,"멕시코",NULL,"Koch El Mezcal",NULL,"","",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/core/product/thumbnail/1f7d1d27-d8a9-4923-84cc-a469534bcb6a.webp",NULL,NULL
10101978,"브룩라디 더 라디 8","Bruichladdich The Laddie 8","싱글몰트","싱글몰트 위스키",700,"50",0,"Bruichladdich","스코틀랜드",NULL,"Bruichladdich The Laddie 8","아일라 섬","","Bruichladdich",NULL,"","https://cdn.whisket.co.kr/public/whiskies_dsh/10101978_ds2.png","https://cdn.whisket.co.kr/public/whiskies/10101978.png"
30200904,"포 로지스 스몰배치","Four Roses Small Batch","버번","버번 위스키",700,"45",64900,"Four Roses","미국",NULL,"Four Roses Small Batch","켄터키","","Four Roses",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/smartorder_reservation/product/thumbnail/37c34e83-67e8-48a9-834e-a4d16cbe0f12.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/30200904_ds2.png","https://cdn.whisket.co.kr/public/whiskies/30200904.png"
30200905,"포 로지스 스몰 배치 셀렉트","Four Roses Small Batch Select","버번","버번 위스키",700,"52",220000,"Four Roses","미국",NULL,"Four Roses Small Batch Select","켄터키","","Four Roses",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/core/product/thumbnail/d9f4b10c-686c-46af-ac73-11b81d4069cc.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/30200905_ds2.png","https://cdn.whisket.co.kr/public/whiskies/30200905.png"
30200907,"포 로지스 스트레이트 버번 1L","Four Roses Straight Bourbon 1L","버번","버번 위스키",1000,"40",69000,"Four Roses","미국",NULL,"Four Roses Straight Bourbon 1L","켄터키","","Four Roses",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/core/product/thumbnail/ec9a2d7c-70c3-4f63-912a-6bcab3874399.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/30200907_ds2.png","https://cdn.whisket.co.kr/public/whiskies/30200907.png"
10102065,"글래스고 1770 5년 PX 캐스크 피니시 CS","Glasgow 1770 5yo PX Cask Finish CS","싱글몰트","싱글몰트 위스키",700,"60.9",410000,"Glasgow 1770","스코틀랜드",NULL,"Glasgow 1770 5yo PX Cask Finish CS","로우랜드","","Glasgow",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/core/product/thumbnail/e741e501-ecc6-4df0-a79e-c7e734e95b86.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/10102065_ds2.png","https://cdn.whisket.co.kr/public/whiskies/10102065.png"
10102066,"글래스고 1770 꼬냑 캐스크 피니시","Glasgow 1770 Cognac Cask Finish","싱글몰트","싱글몰트 위스키",700,"56",210000,"Glasgow 1770","스코틀랜드",NULL,"Glasgow 1770 Cognac Cask Finish","로우랜드","","Glasgow",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/core/product/thumbnail/f146f48e-953b-4f38-bab5-05ecb18988b6.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/10102066_ds2.png","https://cdn.whisket.co.kr/public/whiskies/10102066.png"
10102067,"글래스고 1770 피티드","Glasgow 1770 Peated","싱글몰트","싱글몰트 위스키",700,"46",82000,"Glasgow 1770","스코틀랜드",NULL,"Glasgow 1770 Peated","로우랜드","","Glasgow",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/smartorder_reservation/product/thumbnail/27bf3166-f54d-4de9-9e2b-537c5af378f3.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/10102067_ds2.png","https://cdn.whisket.co.kr/public/whiskies/10102067.png"
60100434,"헤이그 클럽","Haig Club","기타","싱글 그레인 위스키",700,"40",89000,"Haig Club","스코틀랜드",NULL,"Haig Club",NULL,"","",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/smartorder_reservation/product/thumbnail/3e8cb6a6-77df-4f97-aeab-aa6a9fcd15cc.webp",NULL,NULL
10102068,"글래스고 1770 더 오리지널","Glasgow 1770 The Original","싱글몰트","싱글몰트 위스키",700,"46",105000,"Glasgow 1770","스코틀랜드",NULL,"Glasgow 1770 The Original","로우랜드","","Glasgow",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/smartorder_reservation/product/thumbnail/1368358d-ca40-43e0-9580-d39555f6d676.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/10102068_ds2.png","https://cdn.whisket.co.kr/public/whiskies/10102068.png"
10102132,"글렌알라키 13년 리오하 와인 캐스크 피니시","GlenAllachie 13yo Rioja Wine Cask Finish","싱글몰트","싱글몰트 위스키",700,"48",310000,"GlenAllachie","스코틀랜드",NULL,"GlenAllachie 13yo Rioja Wine Cask Finish","스페이사이드","","GlenAllachie",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/core/product/thumbnail/936e0e93-7218-4f00-b006-e1a663521242.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/10102132_ds2.png","https://cdn.whisket.co.kr/public/whiskies/10102132.png"
10102069,"글래스고 1770 트리플 디스틸드","Glasgow 1770 Triple Distilled","싱글몰트","싱글몰트 위스키",700,"46",108000,"Glasgow 1770","스코틀랜드",NULL,"Glasgow 1770 Triple Distilled","로우랜드","","Glasgow",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/smartorder_reservation/product/thumbnail/1946ef3d-b58c-417d-9085-d013d56882e0.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/10102069_ds2.png","https://cdn.whisket.co.kr/public/whiskies/10102069.png"
10102072,"글렌 기어리 12년","Glen Garioch 12yo","싱글몰트","싱글몰트 위스키",700,"48",120000,"Glen Garioch","스코틀랜드",NULL,"Glen Garioch 12yo","하이랜드","","Glen Garioch",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/smartorder_reservation/product/thumbnail/715d1fed-d588-40cc-9c32-bc117793cd35.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/10102072_ds2.png","https://cdn.whisket.co.kr/public/whiskies/10102072.png"
10102073,"글렌 기어리 12년 1L","Glen Garioch 12yo 1L","싱글몰트","싱글몰트 위스키",1000,"48",153000,"Glen Garioch","스코틀랜드",NULL,"Glen Garioch 12yo 1L","하이랜드","","Glen Garioch",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/core/product/thumbnail/e671cc58-4fe6-42fc-ab46-6b682f01b0a8.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/10102073_ds2.png","https://cdn.whisket.co.kr/public/whiskies/10102073.png"
10102074,"글렌 기어리 15년","Glen Garioch 15yo","싱글몰트","싱글몰트 위스키",700,"53.7",259000,"Glen Garioch","스코틀랜드",NULL,"Glen Garioch 15yo","하이랜드","","Glen Garioch",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/core/product/thumbnail/4f7e051a-19ea-49d4-a213-f6afc9c78d23.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/10102074_ds2.png","https://cdn.whisket.co.kr/public/whiskies/10102074.png"
10102075,"글렌 기어리 17년 르네상스 챕터 3","Glen Garioch 17yo The Renaissance Chapter 3","싱글몰트","싱글몰트 위스키",700,"50.8",365900,"Glen Garioch","스코틀랜드",NULL,"Glen Garioch 17yo The Renaissance Chapter 3","하이랜드","","Glen Garioch",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/core/product/thumbnail/d95c1fcd-2e12-48be-a89f-1e98341b058e.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/10102075_ds2.png","https://cdn.whisket.co.kr/public/whiskies/10102075.png"
10102702,"더 글렌그란트 10년","The Glen Grant 10yo","싱글몰트","싱글몰트 위스키",700,"40",53500,"Glen Grant","스코틀랜드",NULL,"The Glen Grant 10yo","스페이사이드","","Glen Grant",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/core/product/thumbnail/6238c8a2-bfd6-4480-bf49-07b877805500.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/10102702_ds2.png","https://cdn.whisket.co.kr/public/whiskies/10102702.png"
10102706,"더 글렌그란트 10년 더 로티스 에디션 2002","The Glen Grant 10yo The Rothes Edition 2002","싱글몰트","싱글몰트 위스키",700,"61.5",375000,"Glen Grant","스코틀랜드",NULL,"The Glen Grant 10yo The Rothes Edition 2002","스페이사이드","","Glen Grant",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/core/product/thumbnail/bbe06309-26e3-4040-841b-c76b778169ca.webp",NULL,NULL
10102707,"더 글렌그란트 12년","The Glen Grant 12yo","싱글몰트","싱글몰트 위스키",700,"43",68000,"Glen Grant","스코틀랜드",NULL,"The Glen Grant 12yo","스페이사이드","","Glen Grant",NULL,"/m/_next/image?url=https%3A%2F%2Fd1e2y5wc27crnp.cloudfront.net%2Fmedia%2Freviews%2F17ea776d-bc46-42f0-9a6d-730ca65f74f9.jpg&w=96&q=85","https://cdn.whisket.co.kr/public/whiskies_dsh/10102707_ds2.png","https://cdn.whisket.co.kr/public/whiskies/10102707.png"
10102710,"더 글렌그란트 15년 배치 스트렝스","The Glen Grant 15yo Batch Strength","싱글몰트","싱글몰트 위스키",700,"50",115000,"Glen Grant","스코틀랜드",NULL,"The Glen Grant 15yo Batch Strength","스페이사이드","","Glen Grant",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/core/product/thumbnail/78dee753-cde7-4335-bf08-574aa8a21f15.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/10102710_ds2.png","https://cdn.whisket.co.kr/public/whiskies/10102710.png"
10102711,"더 글렌그란트 15년 배치 스트렝스 1L","The Glen Grant 15yo Batch Strength 1L","싱글몰트","싱글몰트 위스키",1000,"50",164000,"Glen Grant","스코틀랜드",NULL,"The Glen Grant 15yo Batch Strength 1L","스페이사이드","","Glen Grant",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/core/product/thumbnail/78dee753-cde7-4335-bf08-574aa8a21f15.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/10102711_ds2.png","https://cdn.whisket.co.kr/public/whiskies/10102711.png"
10102712,"더 글렌그란트 15년 배치 스트렝스 1L(구형)","The Glen Grant 15yo Batch Strength 1L (Old Bottle)","싱글몰트","싱글몰트 위스키",1000,"50",143000,"Glen Grant","스코틀랜드",NULL,"The Glen Grant 15yo Batch Strength 1L (Old Bottle)","스페이사이드","","Glen Grant",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/core/product/thumbnail/0a5cbe35-88b0-464d-a4ce-7a57aba723cb.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/10102712_ds2.png","https://cdn.whisket.co.kr/public/whiskies/10102712.png"
10102693,"탐나불린 프렌치 까베르네 소비뇽 캐스크 에디션","Tamnavulin French Cabernet Sauvignon Cask Edition","싱글몰트","싱글몰트 위스키",700,"40",49800,"Tamnavulin","스코틀랜드",NULL,"Tamnavulin French Cabernet Sauvignon Cask Edition","스페이사이드","","Tamnavulin",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/core/product/thumbnail/c9e9a6f2-793a-4b96-996f-054258a5ac1c.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/10102693_ds2.png","https://cdn.whisket.co.kr/public/whiskies/10102693.png"
10102703,"더 글렌그란트 10년(구형)","The Glen Grant 10yo (Old Bottle)","싱글몰트","싱글몰트 위스키",700,"40",79000,"Glen Grant","스코틀랜드",NULL,"The Glen Grant 10yo (Old Bottle)","스페이사이드","","Glen Grant",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/core/product/thumbnail/95be188b-a103-41ec-8004-fae001e88ed5.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/10102703_ds2.png","https://cdn.whisket.co.kr/public/whiskies/10102703.png"
10102704,"더 글렌그란트 10년 1L","The Glen Grant 10yo 1L","싱글몰트","싱글몰트 위스키",1000,"40",79000,"Glen Grant","스코틀랜드",NULL,"The Glen Grant 10yo 1L","스페이사이드","","Glen Grant",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/core/product/thumbnail/6238c8a2-bfd6-4480-bf49-07b877805500.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/10102704_ds2.png","https://cdn.whisket.co.kr/public/whiskies/10102704.png"
10102715,"더 글렌그란트 18년 1L","The Glen Grant 18yo 1L","싱글몰트","싱글몰트 위스키",1000,"43",267000,"Glen Grant","스코틀랜드",NULL,"The Glen Grant 18yo 1L","스페이사이드","","Glen Grant",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/core/product/thumbnail/9c20cfd2-a3a7-4ae5-bfb4-9b7b1dc35d9c.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/10102715_ds2.png","https://cdn.whisket.co.kr/public/whiskies/10102715.png"
10102713,"더 글렌그란트 18년","The Glen Grant 18yo","싱글몰트","싱글몰트 위스키",700,"43",220000,"Glen Grant","스코틀랜드",NULL,"The Glen Grant 18yo","스페이사이드","","Glen Grant",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/smartorder_reservation/product/thumbnail/c17888e3-ebf6-4244-b99c-a17db0be36a3.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/10102713_ds2.png","https://cdn.whisket.co.kr/public/whiskies/10102713.png"
10102718,"더 글렌그란트 아보랄리스","The Glen Grant Arboralis","싱글몰트","싱글몰트 위스키",700,"40",48900,"Glen Grant","스코틀랜드",NULL,"The Glen Grant Arboralis","스페이사이드","","Glen Grant",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/core/product/thumbnail/73c92b1f-a293-45e1-9812-17bcb2cfd4ca.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/10102718_ds2.png","https://cdn.whisket.co.kr/public/whiskies/10102718.png"
10102076,"글렌 모레이 12년","Glen Moray 12yo","싱글몰트","싱글몰트 위스키",700,"40",75000,"Glen Moray","스코틀랜드",NULL,"Glen Moray 12yo","스페이사이드","","Glen Moray",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/smartorder_reservation/product/thumbnail/fea71ba4-6738-4900-b343-82890fdfe8a0.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/10102076_ds2.png","https://cdn.whisket.co.kr/public/whiskies/10102076.png"
10102077,"글렌 모레이 15년","Glen Moray 15yo","싱글몰트","싱글몰트 위스키",700,"40",123000,"Glen Moray","스코틀랜드",NULL,"Glen Moray 15yo","스페이사이드","","Glen Moray",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/smartorder_reservation/product/thumbnail/ffca2b87-c346-445a-a7be-c0f076a085ce.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/10102077_ds2.png","https://cdn.whisket.co.kr/public/whiskies/10102077.png"
10102690,"탐나불린 1973","Tamnavulin 1973","싱글몰트","싱글몰트 위스키",700,"40",4090000,"Tamnavulin","스코틀랜드",NULL,"Tamnavulin 1973","스페이사이드","","Tamnavulin",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/core/product/thumbnail/9a185316-e068-443b-bf89-bf13d9041273.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/10102690_ds2.png","https://cdn.whisket.co.kr/public/whiskies/10102690.png"
10102692,"탐나불린 더블 캐스크 토끼띠 에디션","Tamnavulin Double Cask Year of the Rabbit Edition","싱글몰트","싱글몰트 위스키",700,"40",63000,"Tamnavulin","스코틀랜드",NULL,"Tamnavulin Double Cask Year of the Rabbit Edition","스페이사이드","","Tamnavulin",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/core/product/thumbnail/c0aa5964-1b4c-42c3-8278-618c8ac1eaf9.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/10102692_ds2.png","https://cdn.whisket.co.kr/public/whiskies/10102692.png"
10102705,"더 글렌그란트 10년 1L (구형)","The Glen Grant 10yo 1L (Old Bottle)","싱글몰트","싱글몰트 위스키",1000,"40",97000,"Glen Grant","스코틀랜드",NULL,"The Glen Grant 10yo 1L (Old Bottle)","스페이사이드","","Glen Grant",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/core/product/thumbnail/95be188b-a103-41ec-8004-fae001e88ed5.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/10102705_ds2.png","https://cdn.whisket.co.kr/public/whiskies/10102705.png"
10102708,"더 글렌그란트 12년(구형)","The Glen Grant 12yo (Old Bottle)","싱글몰트","싱글몰트 위스키",700,"43",83000,"Glen Grant","스코틀랜드",NULL,"The Glen Grant 12yo (Old Bottle)","스페이사이드","","Glen Grant",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/core/product/thumbnail/5ede67de-10eb-4cde-a579-dfd45b50a830.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/10102708_ds2.png","https://cdn.whisket.co.kr/public/whiskies/10102708.png"
10102709,"더 글렌그란트 12년(구형) 1L","The Glen Grant 12yo 1L (Old Bottle)","싱글몰트","싱글몰트 위스키",1000,"43",124000,"Glen Grant","스코틀랜드",NULL,"The Glen Grant 12yo 1L (Old Bottle)","스페이사이드","","Glen Grant",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/core/product/thumbnail/5ede67de-10eb-4cde-a579-dfd45b50a830.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/10102709_ds2.png","https://cdn.whisket.co.kr/public/whiskies/10102709.png"
10102714,"더 글렌그란트 18년(구형)","The Glen Grant 18yo (Old Bottle)","싱글몰트","싱글몰트 위스키",700,"43",288000,"Glen Grant","스코틀랜드",NULL,"The Glen Grant 18yo (Old Bottle)","스페이사이드","","Glen Grant",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/core/product/thumbnail/31540850-3ae8-4391-b9cf-7b1c73c8dd19.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/10102714_ds2.png","https://cdn.whisket.co.kr/public/whiskies/10102714.png"
10102716,"더 글렌그란트 21년","The Glen Grant 21yo","싱글몰트","싱글몰트 위스키",700,"46",403000,"Glen Grant","스코틀랜드",NULL,"The Glen Grant 21yo","스페이사이드","","Glen Grant",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/core/product/thumbnail/a13d4fa5-2116-4de1-b932-2e54a9e054d9.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/10102716_ds2.png","https://cdn.whisket.co.kr/public/whiskies/10102716.png"
10102717,"더 글렌그란트 60년","The Glen Grant 60yo","싱글몰트","싱글몰트 위스키",700,"52.8",36900000,"Glen Grant","스코틀랜드",NULL,"The Glen Grant 60yo","스페이사이드","","Glen Grant",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/smartorder_reservation/product/thumbnail/c8a39df4-624e-4f96-ae2e-a060b17503c1.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/10102717_ds2.png","https://cdn.whisket.co.kr/public/whiskies/10102717.png"
